CPU,NUMERO_ITERACION,LATENCIA
1,11216,24931
1,11217,25949
1,11218,25098
1,11219,26061
1,11220,24931
1,11221,26042
1,11222,24617
1,11223,25968
1,11224,24654
1,11225,30153
1,11226,29579
1,11227,26876
1,11228,25043
1,11229,26024
1,11230,25394
1,11231,26357
1,11232,25061
1,11233,25709
1,11234,24653
1,11235,25894
1,11236,25228
1,11237,26209
1,11238,25023
1,11239,25968
1,11240,24802
1,11241,25727
1,11242,24653
1,11243,26023
1,11244,25523
1,11245,26376
1,11246,25190
1,11247,26357
1,11248,24857
1,11249,25746
1,11250,25227
1,11251,25876
1,11252,24857
1,11253,26060
1,11254,24986
1,11255,26912
1,11256,25283
1,11257,26357
1,11258,25264
1,11259,25858
1,11260,24654
1,11261,25802
1,11262,24765
1,11263,25654
1,11264,24690
1,11265,26079
1,11266,24727
1,11267,25653
1,11268,24839
1,11269,26394
1,11270,25394
1,11271,31023
1,11272,29913
1,11273,29542
1,11274,30671
1,11275,26653
1,11276,26172
1,11277,30746
1,11278,29523
1,11279,27820
1,11280,25431
1,11281,26394
1,11282,24913
1,11283,26209
1,11284,24875
1,11285,26172
1,11286,24950
1,11287,26098
1,11288,24672
1,11289,26561
1,11290,25783
1,11291,26209
1,11292,25005
1,11293,25894
1,11294,24820
1,11295,26728
1,11296,25005
1,11297,26653
1,11298,24968
1,11299,26098
1,11300,24894
1,11301,25949
1,11302,24857
1,11303,34431
1,11304,25301
1,11305,26320
1,11306,24838
1,11307,25987
1,11308,30024
1,11309,24802
1,11310,26172
1,11311,24690
1,11312,25857
1,11313,24764
1,11314,25949
1,11315,24579
1,11316,25969
1,11317,24653
1,11318,26320
1,11319,25505
1,11320,26209
1,11321,25190
1,11322,26690
1,11323,24838
1,11324,30357
1,11325,25858
1,11326,29357
1,11327,24838
1,11328,26264
1,11329,24505
1,11330,29690
1,11331,25098
1,11332,29042
1,11333,25061
1,11334,25949
1,11335,25302
1,11336,29691
1,11337,24542
1,11338,28709
1,11339,29283
1,11340,27191
1,11341,26228
1,11342,27023
1,11343,31153
1,11344,32875
1,11345,30949
1,11346,27654
1,11347,26005
1,11348,27283
1,11349,25691
1,11350,27542
1,11351,25820
1,11352,26561
1,11353,25635
1,11354,26802
1,11355,25283
1,11356,26802
1,11357,25746
1,11358,26561
1,11359,26542
1,11360,26820
1,11361,25524
1,11362,27023
1,11363,25579
1,11364,26487
1,11365,25709
1,11366,26839
1,11367,25542
1,11368,26709
1,11369,26357
1,11370,27227
1,11371,26283
1,11372,26727
1,11373,25357
1,11374,26783
1,11375,25579
1,11376,27024
1,11377,26376
1,11378,27060
1,11379,25542
1,11380,27024
1,11381,25561
1,11382,26635
1,11383,25598
1,11384,26820
1,11385,26616
1,11386,26931
1,11387,26227
1,11388,27006
1,11389,25672
1,11390,27376
1,11391,21246
1,11392,29154
1,11393,25450
1,11394,26469
1,11395,24764
1,11396,26654
1,11397,25616
1,11398,26542
1,11399,24653
1,11400,26283
1,11401,24894
1,11402,26098
1,11403,24968
1,11404,26449
1,11405,25653
1,11406,26487
1,11407,24820
1,11408,26283
1,11409,25191
1,11410,26320
1,11411,25894
1,11412,25709
1,11413,25857
1,11414,31264
1,11415,28764
1,11416,27209
1,11417,24950
1,11418,25839
1,11419,25006
1,11420,27598
1,11421,25246
1,11422,26042
1,11423,24802
1,11424,26376
1,11425,25302
1,11426,26172
1,11427,24635
1,11428,25875
1,11429,25005
1,11430,25912
1,11431,24616
1,11432,25765
1,11433,24635
1,11434,26006
1,11435,25135
1,11436,25913
1,11437,24746
1,11438,25894
1,11439,24616
1,11440,25783
1,11441,25302
1,11442,26413
1,11443,24913
1,11444,25931
1,11445,24839
1,11446,26061
1,11447,24820
1,11448,26079
1,11449,25023
1,11450,26060
1,11451,24765
1,11452,26097
1,11453,24579
1,11454,25931
1,11455,25060
1,11456,26617
1,11457,25283
1,11458,26765
1,11459,25042
1,11460,25894
1,11461,24913
1,11462,25727
1,11463,24634
1,11464,25802
1,11465,24728
1,11466,26079
1,11467,25190
1,11468,26357
1,11469,24913
1,11470,26043
1,11471,24468
1,11472,25968
1,11473,25320
1,11474,26413
1,11475,25042
1,11476,25672
1,11477,24653
1,11478,26153
1,11479,24876
1,11480,25727
1,11481,30042
1,11482,24931
1,11483,29061
1,11484,24875
1,11485,26098
1,11486,30172
1,11487,35468
1,11488,29820
1,11489,31227
1,11490,29450
1,11491,35746
1,11492,30580
1,11493,35042
1,11494,29542
1,11495,29098
1,11496,31338
1,11497,35949
1,11498,26783
1,11499,30598
1,11500,29395
1,11501,31968
1,11502,26542
1,11503,30542
1,11504,25561
1,11505,27635
1,11506,25449
1,11507,26690
1,11508,25950
1,11509,30190
1,11510,25709
1,11511,26376
1,11512,25394
1,11513,26598
1,11514,26079
1,11515,30023
1,11516,25394
1,11517,30523
1,11518,25561
1,11519,27005
1,11520,25412
1,11521,26635
1,11522,25746
1,11523,30339
1,11524,25450
1,11525,26857
1,11526,25394
1,11527,26432
1,11528,25375
1,11529,26080
1,11530,26098
1,11531,27134
1,11532,25987
1,11533,26709
1,11534,25227
1,11535,26913
1,11536,25320
1,11537,27098
1,11538,26339
1,11539,26616
1,11540,25690
1,11541,26653
1,11542,25524
1,11543,26358
1,11544,25506
1,11545,27450
1,11546,25598
1,11547,26671
1,11548,25505
1,11549,26357
1,11550,25413
1,11551,26394
1,11552,25690
1,11553,26894
1,11554,26209
1,11555,26709
1,11556,25654
1,11557,26616
1,11558,25598
1,11559,26469
1,11560,25246
1,11561,26894
1,11562,25727
1,11563,26801
1,11564,25264
1,11565,26931
1,11566,25320
1,11567,26079
1,11568,25227
1,11569,26134
1,11570,25468
1,11571,26301
1,11572,25301
1,11573,25709
1,11574,25339
1,11575,26413
1,11576,25265
1,11577,30894
1,11578,26913
1,11579,27487
1,11580,25931
1,11581,26950
1,11582,25672
1,11583,26542
1,11584,25487
1,11585,27117
1,11586,25931
1,11587,26431
1,11588,25616
1,11589,26598
1,11590,25468
1,11591,26561
1,11592,25616
1,11593,26653
1,11594,26042
1,11595,26469
1,11596,25357
1,11597,26486
1,11598,25394
1,11599,26338
1,11600,25950
1,11601,26209
1,11602,25486
1,11603,26431
1,11604,25394
1,11605,26505
1,11606,30117
1,11607,28246
1,11608,25671
1,11609,27691
1,11610,25987
1,11611,27506
1,11612,25857
1,11613,26542
1,11614,26339
1,11615,28580
1,11616,26283
1,11617,26931
1,11618,25487
1,11619,26505
1,11620,26376
1,11621,27449
1,11622,25727
1,11623,26635
1,11624,25246
1,11625,26635
1,11626,26227
1,11627,26746
1,11628,25765
1,11629,26468
1,11630,25931
1,11631,26486
1,11632,26227
1,11633,26746
1,11634,25560
1,11635,26431
1,11636,25394
1,11637,26654
1,11638,26153
1,11639,26746
1,11640,25487
1,11641,26802
1,11642,26005
1,11643,27375
1,11644,26171
1,11645,27228
1,11646,21024
1,11647,28265
1,11648,27024
1,11649,25765
1,11650,24190
1,11651,27820
1,11652,27413
1,11653,25524
1,11654,26024
1,11655,25524
1,11656,26820
1,11657,21413
1,11658,27246
1,11659,25468
1,11660,27227
1,11661,25153
1,11662,30561
1,11663,25487
1,11664,29931
1,11665,25894
1,11666,26635
1,11667,25728
1,11668,26264
1,11669,26376
1,11670,30543
1,11671,25487
1,11672,29653
1,11673,25524
1,11674,27153
1,11675,25635
1,11676,30820
1,11677,25635
1,11678,29598
1,11679,25690
1,11680,29190
1,11681,25542
1,11682,26672
1,11683,25524
1,11684,27302
1,11685,26560
1,11686,26765
1,11687,25802
1,11688,26654
1,11689,25505
1,11690,26320
1,11691,25154
1,11692,27172
1,11693,26209
1,11694,27061
1,11695,25505
1,11696,27190
1,11697,25727
1,11698,26561
1,11699,25672
1,11700,26950
1,11701,26154
1,11702,26931
1,11703,25412
1,11704,26746
1,11705,25634
1,11706,26487
1,11707,25505
1,11708,26413
1,11709,25617
1,11710,26690
1,11711,25746
1,11712,26579
1,11713,25431
1,11714,26449
1,11715,25431
1,11716,26690
1,11717,25838
1,11718,27468
1,11719,25691
1,11720,26542
1,11721,25653
1,11722,26375
1,11723,25412
1,11724,26579
1,11725,25505
1,11726,26653
1,11727,25523
1,11728,26524
1,11729,25487
1,11730,26672
1,11731,25579
1,11732,26357
1,11733,25375
1,11734,26653
1,11735,25987
1,11736,26394
1,11737,25505
1,11738,26449
1,11739,25320
1,11740,26450
1,11741,25468
1,11742,26634
1,11743,25913
1,11744,26376
1,11745,25654
1,11746,26672
1,11747,25597
1,11748,26450
1,11749,25394
1,11750,26431
1,11751,25413
1,11752,26061
1,11753,25838
1,11754,27172
1,11755,25691
1,11756,26561
1,11757,25413
1,11758,26357
1,11759,25005
1,11760,30820
1,11761,29134
1,11762,27246
1,11763,25709
1,11764,26598
1,11765,25987
1,11766,26653
1,11767,25653
1,11768,26506
1,11769,25505
1,11770,26487
1,11771,26024
1,11772,27006
1,11773,25783
1,11774,26561
1,11775,25560
1,11776,26413
1,11777,25524
1,11778,26894
1,11779,25765
1,11780,30412
1,11781,25987
1,11782,26579
1,11783,26060
1,11784,26635
1,11785,25635
1,11786,26635
1,11787,25783
1,11788,26598
1,11789,25135
1,11790,26542
1,11791,25709
1,11792,27727
1,11793,25968
1,11794,26506
1,11795,25487
1,11796,26857
1,11797,25598
1,11798,27302
1,11799,25543
1,11800,26746
1,11801,25653
1,11802,26801
1,11803,25598
1,11804,26857
1,11805,25801
1,11806,26579
1,11807,25060
1,11808,26838
1,11809,25764
1,11810,26616
1,11811,25190
1,11812,26357
1,11813,25635
1,11814,26320
1,11815,26042
1,11816,27098
1,11817,25950
1,11818,25894
1,11819,30487
1,11820,25579
1,11821,29579
1,11822,25709
1,11823,27727
1,11824,26098
1,11825,30561
1,11826,26079
1,11827,29746
1,11828,25801
1,11829,29357
1,11830,25523
1,11831,26635
1,11832,26209
1,11833,30357
1,11834,25580
1,11835,29506
1,11836,25635
1,11837,26746
1,11838,25635
1,11839,26691
1,11840,25635
1,11841,27338
1,11842,25543
1,11843,27395
1,11844,25764
1,11845,26653
1,11846,25580
1,11847,26579
1,11848,25375
1,11849,27412
1,11850,25672
1,11851,27080
1,11852,25746
1,11853,26764
1,11854,25709
1,11855,26968
1,11856,25395
1,11857,26783
1,11858,25505
1,11859,26597
1,11860,26357
1,11861,27172
1,11862,25654
1,11863,26857
1,11864,25506
1,11865,27746
1,11866,25561
1,11867,26857
1,11868,25579
1,11869,26857
1,11870,25617
1,11871,27209
1,11872,25987
1,11873,27376
1,11874,25561
1,11875,26395
1,11876,25580
1,11877,26338
1,11878,25376
1,11879,25635
1,11880,25246
1,11881,26820
1,11882,25895
1,11883,27394
1,11884,26024
1,11885,27487
1,11886,25616
1,11887,27968
1,11888,26006
1,11889,26487
1,11890,25876
1,11891,26654
1,11892,25635
1,11893,26986
1,11894,25802
1,11895,27061
1,11896,25839
1,11897,26820
1,11898,25449
1,11899,26728
1,11900,26246
1,11901,27135
1,11902,26042
1,11903,26727
1,11904,25357
1,11905,27116
1,11906,26542
1,11907,26728
1,11908,25561
1,11909,26432
1,11910,25728
1,11911,26764
1,11912,25543
1,11913,27061
1,11914,25672
1,11915,26690
1,11916,25505
1,11917,26691
1,11918,25820
1,11919,26580
1,11920,25431
1,11921,27246
1,11922,25709
1,11923,26635
1,11924,25616
1,11925,26709
1,11926,25431
1,11927,26283
1,11928,25932
1,11929,26375
1,11930,25561
1,11931,26672
1,11932,25635
1,11933,26450
1,11934,25783
1,11935,26728
1,11936,25171
1,11937,26431
1,11938,25357
1,11939,27394
1,11940,26079
1,11941,26857
1,11942,41875
2,0,30209
2,1,24042
2,2,21561
2,3,24358
2,4,22320
2,5,22950
2,6,21376
2,7,31153
2,8,23820
2,9,23191
2,10,20968
2,11,22765
2,12,22005
2,13,22394
2,14,20986
2,15,22616
2,16,21153
2,17,28987
2,18,27264
2,19,27820
2,20,26061
2,21,31634
2,22,27431
2,23,27560
2,24,25968
2,25,27931
2,26,26265
2,27,26301
2,28,25690
2,29,27209
2,30,25561
2,31,26024
2,32,25987
2,33,27172
2,34,25728
2,35,26505
2,36,25654
2,37,26598
2,38,25579
2,39,26783
2,40,21764
2,41,27431
2,42,25542
2,43,26894
2,44,29524
2,45,25061
2,46,25432
2,47,25024
2,48,29672
2,49,24876
2,50,26172
2,51,24858
2,52,29449
2,53,25209
2,54,26246
2,55,24876
2,56,25801
2,57,24783
2,58,26450
2,59,25468
2,60,26060
2,61,25042
2,62,25246
2,63,24857
2,64,26117
2,65,25172
2,66,25986
2,67,25153
2,68,26024
2,69,25246
2,70,26042
2,71,25172
2,72,25561
2,73,24671
2,74,26320
2,75,25487
2,76,26153
2,77,24857
2,78,25857
2,79,25098
2,80,26023
2,81,24932
2,82,25672
2,83,25024
2,84,25690
2,85,25228
2,86,26061
2,87,24635
2,88,25875
2,89,24912
2,90,26394
2,91,25449
2,92,26098
2,93,24765
2,94,25857
2,95,25117
2,96,32672
2,97,32060
2,98,32154
2,99,28042
2,100,27339
2,101,25172
2,102,32506
2,103,28543
2,104,27061
2,105,25228
2,106,25876
2,107,25284
2,108,25523
2,109,25042
2,110,25950
2,111,25042
2,112,26135
2,113,25301
2,114,26116
2,115,29857
2,116,27228
2,117,25320
2,118,26394
2,119,25005
2,120,25969
2,121,25283
2,122,25320
2,123,24912
2,124,26116
2,125,25153
2,126,25986
2,127,25265
2,128,25228
2,129,25190
2,130,26320
2,131,25005
2,132,25913
2,133,24839
2,134,25728
2,135,25172
2,136,26246
2,137,25024
2,138,26079
2,139,24913
2,140,26543
2,141,25302
2,142,26635
2,143,25043
2,144,26116
2,145,24913
2,146,25875
2,147,25079
2,148,26190
2,149,25265
2,150,26116
2,151,25209
2,152,26191
2,153,25116
2,154,26246
2,155,25190
2,156,26024
2,157,25080
2,158,26079
2,159,25043
2,160,25357
2,161,25116
2,162,31764
2,163,28450
2,164,25875
2,165,24986
2,166,26301
2,167,25227
2,168,25986
2,169,25079
2,170,26060
2,171,25079
2,172,26691
2,173,25079
2,174,26134
2,175,25191
2,176,26246
2,177,25209
2,178,26839
2,179,25338
2,180,25301
2,181,24913
2,182,26042
2,183,25653
2,184,26283
2,185,24969
2,186,26190
2,187,25042
2,188,26931
2,189,25616
2,190,26209
2,191,25246
2,192,26116
2,193,24801
2,194,26653
2,195,25080
2,196,25728
2,197,24950
2,198,25931
2,199,25542
2,200,25838
2,201,25134
2,202,25968
2,203,25023
2,204,26245
2,205,24839
2,206,25302
2,207,25024
2,208,26024
2,209,24968
2,210,25283
2,211,24802
2,212,26246
2,213,24839
2,214,26153
2,215,25023
2,216,30709
2,217,31913
2,218,25858
2,219,26172
2,220,24931
2,221,34395
2,222,25043
2,223,26542
2,224,25154
2,225,25709
2,226,24932
2,227,25765
2,228,25190
2,229,32468
2,230,25283
2,231,26209
2,232,24857
2,233,25969
2,234,25191
2,235,25876
2,236,26246
2,237,26617
2,238,25005
2,239,29264
2,240,24764
2,241,25746
2,242,24987
2,243,26412
2,244,25376
2,245,29357
2,246,24857
2,247,26116
2,248,24949
2,249,25709
2,250,25376
2,251,29468
2,252,25005
2,253,28653
2,254,24746
2,255,25672
2,256,24691
2,257,25968
2,258,25542
2,259,29098
2,260,24764
2,261,25802
2,262,24802
2,263,25709
2,264,25487
2,265,29116
2,266,24802
2,267,26191
2,268,24764
2,269,25839
2,270,24950
2,271,29487
2,272,24820
2,273,25986
2,274,24820
2,275,25857
2,276,25413
2,277,25431
2,278,24968
2,279,25764
2,280,24801
2,281,25765
2,282,25024
2,283,26098
2,284,24783
2,285,25968
2,286,24931
2,287,38691
2,288,27265
2,289,26505
2,290,24820
2,291,31783
2,292,24709
2,293,26357
2,294,24783
2,295,25802
2,296,24635
2,297,25227
2,298,31301
2,299,31523
2,300,30191
2,301,27246
2,302,25227
2,303,26412
2,304,25097
2,305,25949
2,306,24543
2,307,25209
2,308,25320
2,309,26043
2,310,24783
2,311,26153
2,312,24690
2,313,26042
2,314,24394
2,315,25375
2,316,25228
2,317,26117
2,318,24838
2,319,25857
2,320,24986
2,321,25283
2,322,24728
2,323,25987
2,324,25061
2,325,25709
2,326,24857
2,327,26172
2,328,24635
2,329,26265
2,330,25302
2,331,26116
2,332,24654
2,333,24913
2,334,24709
2,335,25542
2,336,25116
2,337,31394
2,338,30264
2,339,27413
2,340,24857
2,341,25913
2,342,24801
2,343,26486
2,344,25246
2,345,26024
2,346,24709
2,347,26395
2,348,24635
2,349,25635
2,350,25524
2,351,26431
2,352,25135
2,353,25523
2,354,25042
2,355,25894
2,356,24857
2,357,26283
2,358,25135
2,359,25894
2,360,24986
2,361,26024
2,362,25042
2,363,25857
2,364,24728
2,365,26079
2,366,25117
2,367,26320
2,368,24875
2,369,25894
2,370,25024
2,371,25580
2,372,24950
2,373,26135
2,374,24783
2,375,25838
2,376,24691
2,377,25894
2,378,24672
2,379,25802
2,380,25486
2,381,25302
2,382,24616
2,383,26006
2,384,24635
2,385,26042
2,386,24968
2,387,26358
2,388,24839
2,389,25987
2,390,55005
2,391,27394
2,392,30579
2,393,25061
2,394,28949
2,395,24857
2,396,25283
2,397,25209
2,398,29245
2,399,24672
2,400,25783
2,401,24820
2,402,26246
2,403,25449
2,404,29302
2,405,24727
2,406,25061
2,407,25190
2,408,30228
2,409,25079
2,410,26061
2,411,24857
2,412,25857
2,413,25117
2,414,26060
2,415,24820
2,416,27764
2,417,26135
2,418,26969
2,419,21284
2,420,26505
2,421,25024
2,422,26042
2,423,25153
2,424,26468
2,425,24839
2,426,25783
2,427,24838
2,428,25876
2,429,30875
2,430,34431
2,431,30431
2,432,28024
2,433,25394
2,434,25894
2,435,25597
2,436,30209
2,437,25209
2,438,26042
2,439,24728
2,440,25969
2,441,25487
2,442,29838
2,443,25024
2,444,26079
2,445,25061
2,446,25690
2,447,24949
2,448,26283
2,449,25746
2,450,26190
2,451,24950
2,452,25764
2,453,24820
2,454,25746
2,455,25357
2,456,29635
2,457,25209
2,458,26079
2,459,25153
2,460,26042
2,461,24746
2,462,25894
2,463,25246
2,464,26190
2,465,25098
2,466,25987
2,467,25117
2,468,25876
2,469,24931
2,470,25727
2,471,25209
2,472,25912
2,473,25061
2,474,25728
2,475,24931
2,476,25894
2,477,25487
2,478,26431
2,479,25042
2,480,26134
2,481,24838
2,482,26006
2,483,24728
2,484,26060
2,485,25283
2,486,26672
2,487,25301
2,488,25746
2,489,24561
2,490,25524
2,491,25043
2,492,26061
2,493,25135
2,494,25746
2,495,25042
2,496,26042
2,497,30542
2,498,29172
2,499,25265
2,500,25098
2,501,25265
2,502,26505
2,503,25116
2,504,25727
2,505,24820
2,506,25894
2,507,35468
2,508,28061
2,509,25117
2,510,25135
2,511,24968
2,512,25968
2,513,30431
2,514,27153
2,515,25246
2,516,26042
2,517,24987
2,518,26486
2,519,24949
2,520,25801
2,521,25023
2,522,25931
2,523,24968
2,524,30468
2,525,27820
2,526,26709
2,527,25246
2,528,25838
2,529,25358
2,530,26006
2,531,25134
2,532,25949
2,533,24653
2,534,26357
2,535,25486
2,536,25876
2,537,25116
2,538,25672
2,539,24987
2,540,26098
2,541,25302
2,542,25098
2,543,24913
2,544,25746
2,545,25208
2,546,30635
2,547,28080
2,548,27431
2,549,25117
2,550,25784
2,551,24561
2,552,26505
2,553,25672
2,554,26116
2,555,24801
2,556,26060
2,557,25061
2,558,26116
2,559,25302
2,560,26098
2,561,25154
2,562,26024
2,563,30301
2,564,24913
2,565,29320
2,566,24802
2,567,25968
2,568,25783
2,569,29264
2,570,24838
2,571,28857
2,572,25190
2,573,25764
2,574,25042
2,575,26172
2,576,25505
2,577,29265
2,578,24968
2,579,24672
2,580,24968
2,581,26616
2,582,25523
2,583,30912
2,584,25005
2,585,28968
2,586,25172
2,587,25691
2,588,25468
2,589,29431
2,590,25190
2,591,25005
2,592,24746
2,593,26265
2,594,25376
2,595,29264
2,596,24913
2,597,25227
2,598,24969
2,599,25598
2,600,25301
2,601,29431
2,602,25116
2,603,24913
2,604,25135
2,605,25598
2,606,25357
2,607,38579
2,608,27654
2,609,26431
2,610,24801
2,611,25950
2,612,25339
2,613,25376
2,614,24746
2,615,25913
2,616,24932
2,617,29431
2,618,25135
2,619,25894
2,620,25061
2,621,25764
2,622,25190
2,623,26171
2,624,25024
2,625,25764
2,626,25043
2,627,25598
2,628,24746
2,629,26635
2,630,24986
2,631,26154
2,632,25968
2,633,26339
2,634,25394
2,635,25838
2,636,24876
2,637,25950
2,638,30042
2,639,27042
2,640,25283
2,641,26172
2,642,24950
2,643,25653
2,644,25894
2,645,25616
2,646,25043
2,647,34913
2,648,26561
2,649,26172
2,650,24746
2,651,25765
2,652,25191
2,653,25949
2,654,24505
2,655,25635
2,656,24820
2,657,25894
2,658,24986
2,659,26042
2,660,25024
2,661,26060
2,662,24579
2,663,25080
2,664,24635
2,665,26561
2,666,25005
2,667,34098
2,668,26968
2,669,26505
2,670,24986
2,671,25690
2,672,25394
2,673,26561
2,674,25135
2,675,25987
2,676,24894
2,677,26172
2,678,24746
2,679,26560
2,680,25209
2,681,26450
2,682,24764
2,683,25209
2,684,24783
2,685,25894
2,686,24635
2,687,34135
2,688,26746
2,689,26116
2,690,25005
2,691,25949
2,692,24858
2,693,25672
2,694,25228
2,695,32098
2,696,27727
2,697,26876
2,698,25005
2,699,25653
2,700,26357
2,701,26950
2,702,24654
2,703,26135
2,704,24821
2,705,25986
2,706,24764
2,707,26005
2,708,25339
2,709,25987
2,710,24950
2,711,25876
2,712,24820
2,713,26135
2,714,25024
2,715,26135
2,716,24839
2,717,25690
2,718,24801
2,719,25542
2,720,24968
2,721,26190
2,722,24783
2,723,25950
2,724,24727
2,725,25560
2,726,25357
2,727,35616
2,728,26894
2,729,26358
2,730,24820
2,731,25802
2,732,24765
2,733,25969
2,734,30709
2,735,24968
2,736,25413
2,737,25542
2,738,29580
2,739,24913
2,740,28895
2,741,24987
2,742,25228
2,743,25283
2,744,29006
2,745,24820
2,746,28802
2,747,25061
2,748,29283
2,749,25246
2,750,29134
2,751,24764
2,752,25727
2,753,24857
2,754,29116
2,755,25005
2,756,29116
2,757,25042
2,758,25913
2,759,25468
2,760,29616
2,761,24913
2,762,25709
2,763,24746
2,764,25894
2,765,25209
2,766,25801
2,767,33468
2,768,27394
2,769,25005
2,770,25820
2,771,25561
2,772,29802
2,773,25042
2,774,25931
2,775,24986
2,776,25912
2,777,25227
2,778,29580
2,779,24821
2,780,25080
2,781,25042
2,782,25950
2,783,25227
2,784,25746
2,785,25598
2,786,29875
2,787,33227
2,788,27709
2,789,24931
2,790,25635
2,791,24931
2,792,25913
2,793,30857
2,794,31338
2,795,25579
2,796,25968
2,797,24727
2,798,26042
2,799,24543
2,800,25524
2,801,24821
2,802,25709
2,803,24913
2,804,25931
2,805,24820
2,806,25672
2,807,25765
2,808,26172
2,809,25024
2,810,26117
2,811,24968
2,812,25913
2,813,24672
2,814,26006
2,815,25191
2,816,26764
2,817,24801
2,818,26098
2,819,24949
2,820,25913
2,821,24690
2,822,26043
2,823,24801
2,824,25746
2,825,24820
2,826,25709
2,827,24894
2,828,26468
2,829,24728
2,830,26265
2,831,24820
2,832,25875
2,833,25339
2,834,25894
2,835,24894
2,836,26080
2,837,24617
2,838,26431
2,839,25098
2,840,26005
2,841,24894
2,842,25969
2,843,24949
2,844,26431
2,845,24931
2,846,26005
2,847,25061
2,848,25857
2,849,25116
2,850,26339
2,851,24987
2,852,24968
2,853,24875
2,854,25634
2,855,25357
2,856,26042
2,857,24894
2,858,26135
2,859,25246
2,860,26042
2,861,24950
2,862,26154
2,863,24839
2,864,25968
2,865,24820
2,866,26227
2,867,33986
2,868,27301
2,869,25487
2,870,25913
2,871,24709
2,872,25283
2,873,24932
2,874,26005
2,875,24949
2,876,25765
2,877,24765
2,878,25968
2,879,24746
2,880,26302
2,881,25339
2,882,25968
2,883,24579
2,884,25783
2,885,25080
2,886,26061
2,887,33561
2,888,27691
2,889,24820
2,890,25894
2,891,24709
2,892,26134
2,893,25320
2,894,25857
2,895,25190
2,896,25580
2,897,24635
2,898,25894
2,899,25302
2,900,25616
2,901,24839
2,902,26135
2,903,24838
2,904,25727
2,905,24857
2,906,25728
2,907,27672
2,908,25690
2,909,30301
2,910,24839
2,911,29209
2,912,24839
2,913,25801
2,914,25543
2,915,29172
2,916,24875
2,917,28894
2,918,24894
2,919,25098
2,920,24690
2,921,26191
2,922,25042
2,923,29338
2,924,24950
2,925,25246
2,926,24672
2,927,26338
2,928,25320
2,929,29283
2,930,25024
2,931,25413
2,932,25209
2,933,25486
2,934,25135
2,935,29709
2,936,25024
2,937,25784
2,938,25153
2,939,25949
2,940,25098
2,941,29375
2,942,24857
2,943,25857
2,944,24690
2,945,26246
2,946,25302
2,947,33543
2,948,26598
2,949,26320
2,950,25006
2,951,29728
2,952,24801
2,953,26024
2,954,24617
2,955,30005
2,956,25079
2,957,26505
2,958,24912
2,959,25728
2,960,24783
2,961,25635
2,962,25746
2,963,26042
2,964,24912
2,965,26098
2,966,24505
2,967,34172
2,968,26691
2,969,26098
2,970,24690
2,971,25765
2,972,25376
2,973,25024
2,974,22301
2,975,23024
2,976,21246
2,977,22617
2,978,21283
2,979,22264
2,980,21653
2,981,22524
2,982,21135
2,983,27024
2,984,25375
2,985,26097
2,986,24820
2,987,34857
2,988,26468
2,989,25524
2,990,25079
2,991,26005
2,992,24783
2,993,25635
2,994,25376
2,995,26301
2,996,25117
2,997,25653
2,998,24579
2,999,25857
2,1000,24895
2,1001,25487
2,1002,25264
2,1003,26005
2,1004,24931
2,1005,25876
2,1006,24949
2,1007,25431
2,1008,25135
2,1009,31672
2,1010,30006
2,1011,27357
2,1012,25283
2,1013,26283
2,1014,24690
2,1015,25876
2,1016,24968
2,1017,26135
2,1018,25024
2,1019,25838
2,1020,24913
2,1021,25820
2,1022,24764
2,1023,26079
2,1024,25283
2,1025,25987
2,1026,24672
2,1027,26227
2,1028,24635
2,1029,25857
2,1030,24561
2,1031,26154
2,1032,25154
2,1033,25783
2,1034,24746
2,1035,26024
2,1036,24801
2,1037,26042
2,1038,25246
2,1039,26116
2,1040,25061
2,1041,25968
2,1042,24709
2,1043,25913
2,1044,24691
2,1045,25987
2,1046,24950
2,1047,26302
2,1048,24580
2,1049,25728
2,1050,24690
2,1051,26172
2,1052,24857
2,1053,26060
2,1054,24783
2,1055,25746
2,1056,25228
2,1057,26154
2,1058,24987
2,1059,25802
2,1060,24635
2,1061,25672
2,1062,24968
2,1063,26006
2,1064,25043
2,1065,25857
2,1066,24783
2,1067,26172
2,1068,25320
2,1069,25913
2,1070,24783
2,1071,26117
2,1072,24654
2,1073,26153
2,1074,25172
2,1075,25690
2,1076,24709
2,1077,25728
2,1078,25061
2,1079,25487
2,1080,24875
2,1081,25950
2,1082,29561
2,1083,25117
2,1084,29616
2,1085,25043
2,1086,29301
2,1087,25153
2,1088,25598
2,1089,25413
2,1090,29561
2,1091,24746
2,1092,28838
2,1093,24949
2,1094,26042
2,1095,25449
2,1096,29006
2,1097,25024
2,1098,28783
2,1099,25061
2,1100,24950
2,1101,25024
2,1102,29487
2,1103,24987
2,1104,28672
2,1105,24857
2,1106,25672
2,1107,25523
2,1108,29820
2,1109,24783
2,1110,28839
2,1111,24783
2,1112,25876
2,1113,24875
2,1114,26154
2,1115,25394
2,1116,26006
2,1117,24857
2,1118,25023
2,1119,24727
2,1120,25839
2,1121,24931
2,1122,26116
2,1123,25376
2,1124,26005
2,1125,24709
2,1126,25246
2,1127,25135
2,1128,25598
2,1129,25949
2,1130,26375
2,1131,24838
2,1132,26061
2,1133,24690
2,1134,25857
2,1135,24857
2,1136,26098
2,1137,25413
2,1138,26265
2,1139,25172
2,1140,26005
2,1141,24875
2,1142,25894
2,1143,24783
2,1144,26209
